TwoTheta,Counts,Starch
19.969,5136,Potato
19.948,4895,Potato
19.927,4957,Potato
19.905,5038,Potato
19.884,4997,Potato
19.863,4965,Potato
19.842,4949,Potato
19.821,5017,Potato
19.8,4961,Potato
19.779,5030,Potato
19.757,5020,Potato
19.736,5025,Potato
19.715,4924,Potato
19.694,4923,Potato
19.673,5048,Potato
19.652,4971,Potato
19.631,4940,Potato
19.609,5092,Potato
19.588,4999,Potato
19.567,4836,Potato
19.546,4874,Potato
19.525,5062,Potato
19.504,4971,Potato
19.483,5022,Potato
19.461,4843,Potato
19.44,4912,Potato
19.419,4959,Potato
19.398,4899,Potato
19.377,4837,Potato
19.356,4902,Potato
19.335,4795,Potato
19.313,4840,Potato
19.292,4817,Potato
19.271,4909,Potato
19.25,4902,Potato
19.229,4727,Potato
19.208,4763,Potato
19.187,4824,Potato
19.165,4754,Potato
19.144,4801,Potato
19.123,4801,Potato
19.102,4791,Potato
19.081,4832,Potato
19.06,4775,Potato
19.039,4663,Potato
19.017,4700,Potato
18.996,4630,Potato
18.975,4778,Potato
18.954,4596,Potato
18.933,4669,Potato
18.912,4672,Potato
18.891,4710,Potato
18.869,4617,Potato
18.848,4734,Potato
18.827,4697,Potato
18.806,4616,Potato
18.785,4603,Potato
18.764,4728,Potato
18.743,4853,Potato
18.721,4722,Potato
18.7,4772,Potato
18.679,4718,Potato
18.658,4778,Potato
18.637,4742,Potato
18.616,4869,Potato
18.595,4815,Potato
18.573,4700,Potato
18.552,4750,Potato
18.531,4762,Potato
18.51,4701,Potato
18.489,4731,Potato
18.468,4793,Potato
18.447,4868,Potato
18.425,4788,Potato
18.404,4832,Potato
18.383,4889,Potato
18.362,4904,Potato
18.341,4846,Potato
18.32,4669,Potato
18.299,4912,Potato
18.277,4969,Potato
18.256,4846,Potato
18.235,4913,Potato
18.214,4885,Potato
18.193,5116,Potato
18.172,5063,Potato
18.151,4991,Potato
18.129,5053,Potato
18.108,5105,Potato
18.087,5247,Potato
18.066,5163,Potato
18.045,5309,Potato
18.024,5286,Potato
18.003,5421,Potato
17.981,5564,Potato
17.96,5542,Potato
17.939,5640,Potato
17.918,5648,Potato
17.897,5691,Potato
17.876,5767,Potato
17.855,5777,Potato
17.833,5921,Potato
17.812,6047,Potato
17.791,6240,Potato
17.77,6173,Potato
17.749,6405,Potato
17.728,6331,Potato
17.707,6327,Potato
17.685,6628,Potato
17.664,6779,Potato
17.643,6931,Potato
17.622,6920,Potato
17.601,7055,Potato
17.58,7207,Potato
17.559,7354,Potato
17.537,7439,Potato
17.516,7575,Potato
17.495,7490,Potato
17.474,7547,Potato
17.453,7643,Potato
17.432,7797,Potato
17.411,7813,Potato
17.389,7871,Potato
17.368,7925,Potato
17.347,8070,Potato
17.326,8130,Potato
17.305,7975,Potato
17.284,8116,Potato
17.263,8112,Potato
17.241,8214,Potato
17.22,7981,Potato
17.199,8140,Potato
17.178,7981,Potato
17.157,8015,Potato
17.136,7987,Potato
17.115,7996,Potato
17.093,7872,Potato
17.072,7820,Potato
17.051,7783,Potato
17.03,7761,Potato
17.009,7535,Potato
16.988,7521,Potato
16.967,7514,Potato
16.945,7301,Potato
16.924,7356,Potato
16.903,7116,Potato
16.882,7042,Potato
16.861,7030,Potato
16.84,6928,Potato
16.819,6860,Potato
16.797,6761,Potato
16.776,6733,Potato
16.755,6660,Potato
16.734,6714,Potato
16.713,6617,Potato
16.692,6446,Potato
16.671,6361,Potato
16.649,6371,Potato
16.628,6263,Potato
16.607,6281,Potato
16.586,5979,Potato
16.565,6056,Potato
16.544,6102,Potato
16.523,6040,Potato
16.501,5919,Potato
16.48,5720,Potato
16.459,5771,Potato
16.438,5877,Potato
16.417,5712,Potato
16.396,5702,Potato
16.375,5628,Potato
16.353,5556,Potato
16.332,5490,Potato
16.311,5457,Potato
16.29,5548,Potato
16.269,5444,Potato
16.248,5311,Potato
16.227,5353,Potato
16.205,5409,Potato
16.184,5472,Potato
16.163,5285,Potato
16.142,5352,Potato
16.121,5326,Potato
16.1,5149,Potato
16.079,5185,Potato
16.057,5256,Potato
16.036,5350,Potato
16.015,5067,Potato
15.994,5101,Potato
15.973,5245,Potato
15.952,5272,Potato
15.931,5214,Potato
15.909,5106,Potato
15.888,5247,Potato
15.867,5168,Potato
15.846,5185,Potato
15.825,5184,Potato
15.804,5346,Potato
15.783,5225,Potato
15.761,5328,Potato
15.74,5217,Potato
15.719,5296,Potato
15.698,5342,Potato
15.677,5351,Potato
15.656,5391,Potato
15.635,5220,Potato
15.613,5285,Potato
15.592,5420,Potato
15.571,5388,Potato
15.55,5316,Potato
15.529,5460,Potato
15.508,5506,Potato
15.487,5473,Potato
15.465,5643,Potato
15.444,5649,Potato
15.423,5625,Potato
15.402,5550,Potato
15.381,5647,Potato
15.36,5766,Potato
15.339,5703,Potato
15.317,5511,Potato
15.296,5586,Potato
15.275,5796,Potato
15.254,5673,Potato
15.233,5741,Potato
15.212,5867,Potato
15.191,5575,Potato
15.169,5814,Potato
15.148,5705,Potato
15.127,5754,Potato
15.106,5876,Potato
15.085,5769,Potato
15.064,5855,Potato
15.043,5591,Potato
15.021,5724,Potato
15,5699,Potato
14.979,5556,Potato
14.958,5712,Potato
14.937,5560,Potato
14.916,5627,Potato
14.895,5542,Potato
14.873,5679,Potato
14.852,5516,Potato
14.831,5591,Potato
14.81,5780,Potato
14.789,5607,Potato
14.768,5651,Potato
14.747,5522,Potato
14.725,5380,Potato
14.704,5706,Potato
14.683,5652,Potato
14.662,5607,Potato
14.641,5731,Potato
14.62,5679,Potato
14.599,5581,Potato
14.577,5515,Potato
14.556,5606,Potato
14.535,5641,Potato
14.514,5566,Potato
14.493,5597,Potato
14.472,5708,Potato
14.451,5655,Potato
14.429,5899,Potato
14.408,5555,Potato
14.387,5673,Potato
14.366,5582,Potato
14.345,5685,Potato
14.324,5656,Potato
14.303,5756,Potato
14.281,5543,Potato
14.26,5513,Potato
14.239,5553,Potato
14.218,5662,Potato
14.197,5661,Potato
14.176,5633,Potato
14.155,5633,Potato
14.133,5636,Potato
14.112,5610,Potato
14.091,5372,Potato
14.07,5240,Potato
14.049,5451,Potato
14.028,5270,Potato
14.007,5469,Potato
13.986,5292,Potato
13.964,5230,Potato
13.943,5189,Potato
13.922,5122,Potato
13.901,5297,Potato
13.88,5193,Potato
13.859,5223,Potato
13.838,5154,Potato
13.816,5106,Potato
13.795,5039,Potato
13.774,5039,Potato
13.753,5033,Potato
13.732,4839,Potato
13.711,4913,Potato
13.69,4975,Potato
13.668,4887,Potato
13.647,4752,Potato
13.626,4985,Potato
13.605,5017,Potato
13.584,4889,Potato
13.563,4725,Potato
13.542,4788,Potato
13.52,4865,Potato
13.499,4680,Potato
13.478,4670,Potato
13.457,4668,Potato
13.436,4603,Potato
13.415,4637,Potato
13.394,4609,Potato
13.372,4627,Potato
13.351,4525,Potato
13.33,4564,Potato
13.309,4588,Potato
13.288,4566,Potato
13.267,4605,Potato
13.246,4570,Potato
13.224,4686,Potato
13.203,4382,Potato
13.182,4448,Potato
13.161,4504,Potato
13.14,4496,Potato
13.119,4438,Potato
13.098,4439,Potato
13.076,4436,Potato
13.055,4509,Potato
13.034,4541,Potato
13.013,4499,Potato
12.992,4430,Potato
12.971,4419,Potato
12.95,4444,Potato
12.928,4476,Potato
12.907,4451,Potato
12.886,4417,Potato
12.865,4512,Potato
12.844,4396,Potato
12.823,4462,Potato
12.802,4384,Potato
12.78,4385,Potato
12.759,4491,Potato
12.738,4379,Potato
12.717,4350,Potato
12.696,4349,Potato
12.675,4387,Potato
12.654,4374,Potato
12.632,4376,Potato
12.611,4282,Potato
12.59,4359,Potato
12.569,4339,Potato
12.548,4478,Potato
12.527,4400,Potato
12.506,4411,Potato
12.484,4352,Potato
12.463,4557,Potato
12.442,4422,Potato
12.421,4386,Potato
12.4,4259,Potato
12.379,4389,Potato
12.358,4416,Potato
12.336,4305,Potato
12.315,4404,Potato
12.294,4331,Potato
12.273,4353,Potato
12.252,4477,Potato
12.231,4385,Potato
12.21,4470,Potato
12.188,4483,Potato
12.167,4437,Potato
12.146,4399,Potato
12.125,4465,Potato
12.104,4369,Potato
12.083,4337,Potato
12.062,4451,Potato
12.04,4465,Potato
12.019,4500,Potato
11.998,4433,Potato
11.977,4526,Potato
11.956,4526,Potato
11.935,4514,Potato
11.914,4552,Potato
11.892,4582,Potato
11.871,4360,Potato
11.85,4549,Potato
11.829,4489,Potato
11.808,4571,Potato
11.787,4530,Potato
11.766,4444,Potato
11.744,4570,Potato
11.723,4543,Potato
11.702,4536,Potato
11.681,4500,Potato
11.66,4559,Potato
11.639,4399,Potato
11.618,4540,Potato
11.596,4723,Potato
11.575,4617,Potato
11.554,4612,Potato
11.533,4558,Potato
11.512,4611,Potato
11.491,4526,Potato
11.47,4537,Potato
11.448,4504,Potato
11.427,4579,Potato
11.406,4583,Potato
11.385,4568,Potato
11.364,4599,Potato
11.343,4574,Potato
11.322,4550,Potato
11.3,4540,Potato
11.279,4444,Potato
11.258,4423,Potato
11.237,4635,Potato
11.216,4461,Potato
11.195,4486,Potato
11.174,4473,Potato
11.152,4441,Potato
11.131,4509,Potato
11.11,4552,Potato
11.089,4442,Potato
11.068,4457,Potato
11.047,4410,Potato
11.026,4471,Potato
11.004,4533,Potato
10.983,4472,Potato
10.962,4503,Potato
10.941,4573,Potato
10.92,4400,Potato
10.899,4392,Potato
10.878,4478,Potato
10.856,4545,Potato
10.835,4473,Potato
10.814,4519,Potato
10.793,4483,Potato
10.772,4509,Potato
10.751,4378,Potato
10.73,4469,Potato
10.708,4532,Potato
10.687,4416,Potato
10.666,4419,Potato
10.645,4463,Potato
10.624,4450,Potato
10.603,4417,Potato
10.582,4383,Potato
10.56,4386,Potato
10.539,4533,Potato
10.518,4573,Potato
10.497,4452,Potato
10.476,4372,Potato
10.455,4457,Potato
10.434,4422,Potato
10.412,4488,Potato
10.391,4578,Potato
10.37,4468,Potato
10.349,4495,Potato
10.328,4428,Potato
10.307,4369,Potato
10.286,4282,Potato
10.264,4385,Potato
10.243,4437,Potato
10.222,4515,Potato
10.201,4413,Potato
10.18,4367,Potato
10.159,4549,Potato
10.138,4434,Potato
10.116,4369,Potato
10.095,4458,Potato
10.074,4433,Potato
10.053,4455,Potato
10.032,4421,Potato
10.011,4388,Potato
9.99,4366,Potato
9.968,4482,Potato
9.947,4389,Potato
9.926,4324,Potato
9.905,4340,Potato
9.884,4332,Potato
9.863,4320,Potato
9.842,4342,Potato
9.82,4235,Potato
9.799,4250,Potato
9.778,4294,Potato
9.757,4386,Potato
9.736,4206,Potato
9.715,4314,Potato
9.694,4176,Potato
9.672,4177,Potato
9.651,4167,Potato
9.63,4262,Potato
9.609,4212,Potato
9.588,4094,Potato
9.567,4108,Potato
9.546,4100,Potato
9.524,4137,Potato
9.503,4057,Potato
9.482,4247,Potato
9.461,4011,Potato
9.44,4100,Potato
9.419,4099,Potato
9.398,4039,Potato
9.376,4059,Potato
9.355,3965,Potato
9.334,3982,Potato
9.313,3928,Potato
9.292,4094,Potato
9.271,3919,Potato
9.25,4129,Potato
9.228,4011,Potato
9.207,3983,Potato
9.186,3929,Potato
9.165,3914,Potato
9.144,4002,Potato
9.123,4059,Potato
9.102,3959,Potato
9.08,3885,Potato
9.059,4054,Potato
9.038,4063,Potato
9.017,3930,Potato
8.996,3884,Potato
8.975,3856,Potato
8.954,4096,Potato
8.932,3985,Potato
8.911,3974,Potato
8.89,3960,Potato
8.869,3936,Potato
8.848,3961,Potato
8.827,3946,Potato
8.806,3961,Potato
8.784,3813,Potato
8.763,3842,Potato
8.742,3951,Potato
8.721,3843,Potato
8.7,3995,Potato
8.679,3970,Potato
8.658,3927,Potato
8.636,3922,Potato
8.615,3820,Potato
8.594,3850,Potato
8.573,3832,Potato
8.552,3872,Potato
8.531,3896,Potato
8.51,3908,Potato
8.488,3841,Potato
8.467,3831,Potato
8.446,3855,Potato
8.425,3800,Potato
8.404,3826,Potato
8.383,3829,Potato
8.362,3827,Potato
8.34,3871,Potato
8.319,3845,Potato
8.298,3797,Potato
8.277,3751,Potato
8.256,3833,Potato
8.235,3773,Potato
8.214,3958,Potato
8.192,3852,Potato
8.171,3908,Potato
8.15,3902,Potato
8.129,3802,Potato
8.108,3869,Potato
8.087,3898,Potato
8.066,3799,Potato
8.044,3803,Potato
8.023,3748,Potato
8.002,3815,Potato
7.981,3809,Potato
7.96,3802,Potato
7.939,3816,Potato
7.918,3869,Potato
7.897,3864,Potato
7.875,3793,Potato
7.854,3788,Potato
7.833,3759,Potato
7.812,3768,Potato
7.791,3862,Potato
7.77,3757,Potato
7.749,3806,Potato
7.727,3850,Potato
7.706,3732,Potato
7.685,3787,Potato
7.664,3686,Potato
7.643,3845,Potato
7.622,3820,Potato
7.601,3949,Potato
7.579,3772,Potato
7.558,3769,Potato
7.537,3774,Potato
7.516,3823,Potato
7.495,3774,Potato
7.474,3779,Potato
7.453,3762,Potato
7.431,3833,Potato
7.41,3752,Potato
7.389,3729,Potato
7.368,3748,Potato
7.347,3850,Potato
7.326,3679,Potato
7.305,3817,Potato
7.283,3782,Potato
7.262,3679,Potato
7.241,3916,Potato
7.22,3840,Potato
7.199,3755,Potato
7.178,3791,Potato
7.157,3786,Potato
7.135,3736,Potato
7.114,3775,Potato
7.093,3655,Potato
7.072,3866,Potato
7.051,3695,Potato
7.03,3724,Potato
7.009,3814,Potato
6.987,3882,Potato
6.966,3719,Potato
6.945,3657,Potato
6.924,3839,Potato
6.903,3702,Potato
6.882,3710,Potato
6.861,3814,Potato
6.839,3784,Potato
6.818,3756,Potato
6.797,3698,Potato
6.776,3762,Potato
6.755,3796,Potato
6.734,3768,Potato
6.713,3837,Potato
6.691,3824,Potato
6.67,3877,Potato
6.649,3826,Potato
6.628,3722,Potato
6.607,3827,Potato
6.586,3868,Potato
6.565,3815,Potato
6.543,3833,Potato
6.522,3928,Potato
6.501,3884,Potato
6.48,3929,Potato
6.459,3852,Potato
6.438,3935,Potato
6.417,4005,Potato
6.395,3944,Potato
6.374,3960,Potato
6.353,3961,Potato
6.332,4068,Potato
6.311,3952,Potato
6.29,4011,Potato
6.269,4103,Potato
6.247,4197,Potato
6.226,4053,Potato
6.205,4190,Potato
6.184,4360,Potato
6.163,4312,Potato
6.142,4284,Potato
6.121,4561,Potato
6.099,4398,Potato
6.078,4561,Potato
6.057,4563,Potato
6.036,4643,Potato
6.015,4758,Potato
5.994,4668,Potato
5.973,4779,Potato
5.951,4786,Potato
5.93,5083,Potato
5.909,4933,Potato
5.888,4934,Potato
5.867,4882,Potato
5.846,5018,Potato
5.825,5136,Potato
5.803,4938,Potato
5.782,5100,Potato
5.761,5115,Potato
5.74,5125,Potato
5.719,4890,Potato
5.698,5152,Potato
5.677,4951,Potato
5.655,4824,Potato
5.634,4960,Potato
5.613,5002,Potato
5.592,4969,Potato
5.571,4964,Potato
5.55,4936,Potato
5.529,4735,Potato
5.507,4875,Potato
5.486,4853,Potato
5.465,4850,Potato
5.444,4745,Potato
5.423,4813,Potato
5.402,4773,Potato
5.381,4721,Potato
5.359,4675,Potato
5.338,4769,Potato
5.317,4794,Potato
5.296,4891,Potato
5.275,4673,Potato
5.254,4875,Potato
5.233,4775,Potato
5.211,4713,Potato
5.19,4810,Potato
5.169,4955,Potato
5.148,4820,Potato
5.127,4953,Potato
5.106,4891,Potato
5.085,4925,Potato
5.063,4932,Potato
5.042,5010,Potato
5.021,4919,Potato
5,5034,Potato
65.002,785,Wheat
64.981,819,Wheat
64.96,827,Wheat
64.939,843,Wheat
64.917,834,Wheat
64.896,800,Wheat
64.875,782,Wheat
64.854,818,Wheat
64.833,807,Wheat
64.812,841,Wheat
64.791,797,Wheat
64.769,817,Wheat
64.748,787,Wheat
64.727,814,Wheat
64.706,833,Wheat
64.685,823,Wheat
64.664,819,Wheat
64.643,830,Wheat
64.621,859,Wheat
64.6,862,Wheat
64.579,776,Wheat
64.558,840,Wheat
64.537,873,Wheat
64.516,802,Wheat
64.495,839,Wheat
64.473,875,Wheat
64.452,802,Wheat
64.431,859,Wheat
64.41,802,Wheat
64.389,821,Wheat
64.368,833,Wheat
64.347,829,Wheat
64.325,811,Wheat
64.304,885,Wheat
64.283,841,Wheat
64.262,851,Wheat
64.241,853,Wheat
64.22,814,Wheat
64.199,814,Wheat
64.177,898,Wheat
64.156,845,Wheat
64.135,798,Wheat
64.114,858,Wheat
64.093,843,Wheat
64.072,799,Wheat
64.051,869,Wheat
64.029,818,Wheat
64.008,806,Wheat
63.987,815,Wheat
63.966,849,Wheat
63.945,821,Wheat
63.924,851,Wheat
63.903,846,Wheat
63.881,807,Wheat
63.86,807,Wheat
63.839,800,Wheat
63.818,805,Wheat
63.797,803,Wheat
63.776,791,Wheat
63.755,757,Wheat
63.733,821,Wheat
63.712,799,Wheat
63.691,767,Wheat
63.67,787,Wheat
63.649,811,Wheat
63.628,857,Wheat
63.607,846,Wheat
63.585,866,Wheat
63.564,863,Wheat
63.543,834,Wheat
63.522,863,Wheat
63.501,860,Wheat
63.48,830,Wheat
63.459,832,Wheat
63.437,759,Wheat
63.416,835,Wheat
63.395,873,Wheat
63.374,838,Wheat
63.353,809,Wheat
63.332,809,Wheat
63.311,854,Wheat
63.289,803,Wheat
63.268,828,Wheat
63.247,873,Wheat
63.226,811,Wheat
63.205,846,Wheat
63.184,822,Wheat
63.163,786,Wheat
63.141,852,Wheat
63.12,836,Wheat
63.099,799,Wheat
63.078,816,Wheat
63.057,817,Wheat
63.036,828,Wheat
63.015,873,Wheat
62.993,845,Wheat
62.972,809,Wheat
62.951,838,Wheat
62.93,798,Wheat
62.909,875,Wheat
62.888,808,Wheat
62.867,804,Wheat
62.845,812,Wheat
62.824,804,Wheat
62.803,777,Wheat
62.782,853,Wheat
62.761,827,Wheat
62.74,834,Wheat
62.719,860,Wheat
62.697,794,Wheat
62.676,847,Wheat
62.655,882,Wheat
62.634,810,Wheat
62.613,811,Wheat
62.592,880,Wheat
62.571,828,Wheat
62.549,844,Wheat
62.528,853,Wheat
62.507,854,Wheat
62.486,868,Wheat
62.465,860,Wheat
62.444,822,Wheat
62.423,860,Wheat
62.401,820,Wheat
62.38,814,Wheat
62.359,817,Wheat
62.338,831,Wheat
62.317,808,Wheat
62.296,794,Wheat
62.275,802,Wheat
62.254,855,Wheat
62.232,840,Wheat
62.211,835,Wheat
62.19,828,Wheat
62.169,866,Wheat
62.148,827,Wheat
62.127,883,Wheat
62.106,796,Wheat
62.084,877,Wheat
62.063,870,Wheat
62.042,867,Wheat
62.021,806,Wheat
62,854,Wheat
61.979,871,Wheat
61.958,836,Wheat
61.936,817,Wheat
61.915,864,Wheat
61.894,877,Wheat
61.873,819,Wheat
61.852,865,Wheat
61.831,876,Wheat
61.81,849,Wheat
61.788,857,Wheat
61.767,881,Wheat
61.746,902,Wheat
61.725,861,Wheat
61.704,819,Wheat
61.683,854,Wheat
61.662,833,Wheat
61.64,816,Wheat
61.619,835,Wheat
61.598,827,Wheat
61.577,853,Wheat
61.556,872,Wheat
61.535,842,Wheat
61.514,851,Wheat
61.492,811,Wheat
61.471,857,Wheat
61.45,911,Wheat
61.429,880,Wheat
61.408,874,Wheat
61.387,890,Wheat
61.366,812,Wheat
61.344,876,Wheat
61.323,830,Wheat
61.302,898,Wheat
61.281,819,Wheat
61.26,891,Wheat
61.239,852,Wheat
61.218,871,Wheat
61.196,859,Wheat
61.175,871,Wheat
61.154,824,Wheat
61.133,867,Wheat
61.112,836,Wheat
61.091,873,Wheat
61.07,880,Wheat
61.048,848,Wheat
61.027,868,Wheat
61.006,861,Wheat
60.985,881,Wheat
60.964,852,Wheat
60.943,850,Wheat
60.922,884,Wheat
60.9,889,Wheat
60.879,946,Wheat
60.858,829,Wheat
60.837,859,Wheat
60.816,863,Wheat
60.795,880,Wheat
60.774,860,Wheat
60.752,849,Wheat
60.731,875,Wheat
60.71,894,Wheat
60.689,830,Wheat
60.668,812,Wheat
60.647,893,Wheat
60.626,895,Wheat
60.604,943,Wheat
60.583,857,Wheat
60.562,894,Wheat
60.541,948,Wheat
60.52,833,Wheat
60.499,894,Wheat
60.478,853,Wheat
60.456,918,Wheat
60.435,885,Wheat
60.414,922,Wheat
60.393,924,Wheat
60.372,875,Wheat
60.351,899,Wheat
60.33,862,Wheat
60.308,907,Wheat
60.287,927,Wheat
60.266,852,Wheat
60.245,919,Wheat
60.224,881,Wheat
60.203,883,Wheat
60.182,892,Wheat
60.16,941,Wheat
60.139,889,Wheat
60.118,931,Wheat
60.097,935,Wheat
60.076,920,Wheat
60.055,921,Wheat
60.034,888,Wheat
60.012,900,Wheat
59.991,920,Wheat
59.97,907,Wheat
59.949,948,Wheat
59.928,912,Wheat
59.907,826,Wheat
59.886,876,Wheat
59.864,885,Wheat
59.843,924,Wheat
59.822,893,Wheat
59.801,913,Wheat
59.78,922,Wheat
59.759,833,Wheat
59.738,931,Wheat
59.716,889,Wheat
59.695,891,Wheat
59.674,882,Wheat
59.653,940,Wheat
59.632,881,Wheat
59.611,902,Wheat
59.59,892,Wheat
59.568,850,Wheat
59.547,843,Wheat
59.526,894,Wheat
59.505,891,Wheat
59.484,916,Wheat
59.463,901,Wheat
59.442,902,Wheat
59.42,958,Wheat
59.399,953,Wheat
59.378,959,Wheat
59.357,956,Wheat
59.336,898,Wheat
59.315,959,Wheat
59.294,956,Wheat
59.272,932,Wheat
59.251,949,Wheat
59.23,924,Wheat
59.209,961,Wheat
59.188,963,Wheat
59.167,997,Wheat
59.146,970,Wheat
59.124,929,Wheat
59.103,936,Wheat
59.082,912,Wheat
59.061,964,Wheat
59.04,930,Wheat
59.019,967,Wheat
58.998,858,Wheat
58.976,945,Wheat
58.955,919,Wheat
58.934,946,Wheat
58.913,930,Wheat
58.892,939,Wheat
58.871,954,Wheat
58.85,918,Wheat
58.828,973,Wheat
58.807,927,Wheat
58.786,1049,Wheat
58.765,901,Wheat
58.744,883,Wheat
58.723,979,Wheat
58.702,897,Wheat
58.68,949,Wheat
58.659,954,Wheat
58.638,924,Wheat
58.617,934,Wheat
58.596,994,Wheat
58.575,989,Wheat
58.554,910,Wheat
58.532,960,Wheat
58.511,973,Wheat
58.49,994,Wheat
58.469,1003,Wheat
58.448,990,Wheat
58.427,950,Wheat
58.406,913,Wheat
58.384,935,Wheat
58.363,958,Wheat
58.342,957,Wheat
58.321,939,Wheat
58.3,974,Wheat
58.279,965,Wheat
58.258,967,Wheat
58.236,924,Wheat
58.215,982,Wheat
58.194,964,Wheat
58.173,951,Wheat
58.152,1009,Wheat
58.131,1019,Wheat
58.11,971,Wheat
58.088,987,Wheat
