Created as New Dataset,Sample 005 By iruser Date Tuesday, March 24 2026
cm-1,%T
2929.00,79.98
2928.00,80.03
2927.00,80.08
2926.00,80.15
2925.00,80.22
2924.00,80.30
2923.00,80.38
2922.00,80.47
2921.00,80.56
2920.00,80.65
2919.00,80.74
2918.00,80.84
2917.00,80.93
2916.00,81.02
2915.00,81.12
2914.00,81.21
2913.00,81.29
2912.00,81.38
2911.00,81.46
2910.00,81.54
2909.00,81.61
2908.00,81.67
2907.00,81.71
2906.00,81.75
2905.00,81.79
2904.00,81.82
2903.00,81.84
2902.00,81.86
2901.00,81.88
2900.00,81.89
2899.00,81.90
2898.00,81.90
2897.00,81.90
2896.00,81.91
2895.00,81.91
2894.00,81.91
2893.00,81.92
2892.00,81.92
2891.00,81.93
2890.00,81.94
2889.00,81.95
2888.00,81.98
2887.00,82.01
2886.00,82.06
2885.00,82.11
2884.00,82.17
2883.00,82.24
2882.00,82.33
2881.00,82.43
2880.00,82.53
2879.00,82.65
2878.00,82.77
2877.00,82.90
2876.00,83.04
2875.00,83.19
2874.00,83.34
2873.00,83.48
2872.00,83.63
2871.00,83.79
2870.00,83.94
2869.00,84.10
2868.00,84.26
2867.00,84.41
2866.00,84.57
2865.00,84.72
2864.00,84.86
2863.00,85.00
2862.00,85.14
2861.00,85.27
2860.00,85.39
2859.00,85.52
2858.00,85.64
2857.00,85.76
2856.00,85.87
2855.00,85.98
2854.00,86.09
2853.00,86.20
2852.00,86.31
2851.00,86.43
2850.00,86.54
2849.00,86.66
2848.00,86.78
2847.00,86.90
2846.00,87.03
2845.00,87.15
2844.00,87.27
2843.00,87.39
2842.00,87.50
2841.00,87.62
2840.00,87.73
2839.00,87.84
2838.00,87.95
2837.00,88.05
2836.00,88.16
2835.00,88.25
2834.00,88.35
2833.00,88.45
2832.00,88.54
2831.00,88.64
2830.00,88.73
2829.00,88.82
2828.00,88.91
2827.00,89.00
2826.00,89.08
2825.00,89.16
2824.00,89.24
2823.00,89.33
2822.00,89.41
2821.00,89.48
2820.00,89.56
2819.00,89.64
2818.00,89.71
2817.00,89.79
2816.00,89.86
2815.00,89.93
2814.00,90.01
2813.00,90.08
2812.00,90.15
2811.00,90.22
2810.00,90.29
2809.00,90.35
2808.00,90.41
2807.00,90.48
2806.00,90.54
2805.00,90.60
2804.00,90.66
2803.00,90.73
2802.00,90.79
2801.00,90.85
2800.00,90.91
2799.00,90.96
2798.00,91.02
2797.00,91.07
2796.00,91.13
2795.00,91.19
2794.00,91.24
2793.00,91.28
2792.00,91.33
2791.00,91.37
2790.00,91.42
2789.00,91.47
2788.00,91.52
2787.00,91.57
2786.00,91.61
2785.00,91.65
2784.00,91.70
2783.00,91.74
2782.00,91.79
2781.00,91.84
2780.00,91.88
2779.00,91.92
2778.00,91.96
2777.00,92.00
2776.00,92.04
2775.00,92.08
2774.00,92.11
2773.00,92.15
2772.00,92.19
2771.00,92.22
2770.00,92.26
2769.00,92.30
2768.00,92.34
2767.00,92.37
2766.00,92.40
2765.00,92.43
2764.00,92.45
2763.00,92.48
2762.00,92.50
2761.00,92.53
2760.00,92.56
2759.00,92.59
2758.00,92.62
2757.00,92.65
2756.00,92.67
2755.00,92.70
2754.00,92.73
2753.00,92.76
2752.00,92.78
2751.00,92.81
2750.00,92.83
2749.00,92.85
2748.00,92.88
2747.00,92.90
2746.00,92.92
2745.00,92.94
2744.00,92.96
2743.00,92.98
2742.00,93.00
2741.00,93.02
2740.00,93.04
2739.00,93.06
2738.00,93.08
2737.00,93.09
2736.00,93.11
2735.00,93.13
2734.00,93.15
2733.00,93.17
2732.00,93.19
2731.00,93.21
2730.00,93.22
2729.00,93.24
2728.00,93.26
2727.00,93.28
2726.00,93.30
