Created as New Dataset,Sample 002 By iruser Date Tuesday, March 24 2026
cm-1,%T
2826.00,89.88
2825.00,89.96
2824.00,90.04
2823.00,90.12
2822.00,90.20
2821.00,90.28
2820.00,90.35
2819.00,90.43
2818.00,90.50
2817.00,90.58
2816.00,90.66
2815.00,90.73
2814.00,90.81
2813.00,90.88
2812.00,90.94
2811.00,91.01
2810.00,91.08
2809.00,91.14
2808.00,91.20
2807.00,91.26
2806.00,91.33
2805.00,91.39
2804.00,91.44
2803.00,91.50
2802.00,91.55
2801.00,91.60
2800.00,91.66
2799.00,91.71
2798.00,91.77
2797.00,91.82
2796.00,91.88
2795.00,91.93
2794.00,91.98
2793.00,92.03
2792.00,92.08
2791.00,92.13
2790.00,92.17
2789.00,92.22
2788.00,92.26
2787.00,92.31
2786.00,92.36
2785.00,92.40
2784.00,92.45
2783.00,92.49
2782.00,92.53
2781.00,92.57
2780.00,92.61
2779.00,92.65
2778.00,92.69
2777.00,92.73
2776.00,92.76
2775.00,92.80
2774.00,92.83
2773.00,92.87
2772.00,92.90
2771.00,92.94
2770.00,92.97
2769.00,93.01
2768.00,93.04
2767.00,93.08
2766.00,93.11
2765.00,93.15
2764.00,93.18
2763.00,93.20
2762.00,93.23
2761.00,93.26
2760.00,93.28
2759.00,93.31
2758.00,93.34
2757.00,93.37
2756.00,93.39
2755.00,93.42
2754.00,93.44
2753.00,93.47
2752.00,93.50
2751.00,93.52
2750.00,93.55
2749.00,93.57
2748.00,93.58
2747.00,93.60
2746.00,93.62
2745.00,93.64
2744.00,93.67
2743.00,93.69
2742.00,93.72
2741.00,93.73
2740.00,93.75
2739.00,93.77
2738.00,93.78
2737.00,93.80
2736.00,93.82
2735.00,93.83
2734.00,93.85
2733.00,93.87
2732.00,93.89
2731.00,93.91
2730.00,93.93
2729.00,93.96
2728.00,93.98
2727.00,94.00
2726.00,94.02
2725.00,94.04
2724.00,94.05
2723.00,94.07
2722.00,94.09
2721.00,94.11
2720.00,94.13
2719.00,94.15
2718.00,94.17
2717.00,94.19
2716.00,94.21
2715.00,94.24
2714.00,94.26
2713.00,94.28
2712.00,94.31
2711.00,94.33
2710.00,94.35
2709.00,94.37
2708.00,94.39
2707.00,94.41
2706.00,94.43
2705.00,94.45
2704.00,94.47
2703.00,94.50
2702.00,94.53
2701.00,94.56
2700.00,94.58
2699.00,94.60
2698.00,94.62
2697.00,94.64
2696.00,94.67
2695.00,94.70
2694.00,94.72
2693.00,94.74
2692.00,94.76
2691.00,94.79
2690.00,94.81
2689.00,94.84
2688.00,94.86
2687.00,94.89
2686.00,94.91
2685.00,94.94
2684.00,94.96
2683.00,94.99
2682.00,95.02
2681.00,95.05
2680.00,95.08
2679.00,95.11
2678.00,95.14
2677.00,95.16
2676.00,95.19
2675.00,95.22
2674.00,95.26
2673.00,95.29
2672.00,95.32
2671.00,95.35
2670.00,95.38
2669.00,95.41
