Created as New Dataset,Sample 303 By iruser Date Friday, March 13 2026
cm-1,%T
3235.00,100.51
3234.00,100.51
3233.00,100.51
3232.00,100.51
3231.00,100.51
3230.00,100.52
3229.00,100.52
3228.00,100.53
3227.00,100.53
3226.00,100.53
3225.00,100.52
3224.00,100.52
3223.00,100.52
3222.00,100.51
3221.00,100.51
3220.00,100.51
3219.00,100.51
3218.00,100.51
3217.00,100.51
3216.00,100.51
3215.00,100.51
3214.00,100.51
3213.00,100.51
3212.00,100.52
3211.00,100.52
3210.00,100.52
3209.00,100.52
3208.00,100.52
3207.00,100.52
3206.00,100.52
3205.00,100.52
3204.00,100.52
3203.00,100.52
3202.00,100.51
3201.00,100.51
3200.00,100.51
3199.00,100.51
3198.00,100.51
3197.00,100.51
3196.00,100.52
3195.00,100.52
3194.00,100.52
3193.00,100.52
3192.00,100.52
3191.00,100.51
3190.00,100.51
3189.00,100.52
3188.00,100.52
3187.00,100.52
3186.00,100.52
3185.00,100.52
3184.00,100.52
3183.00,100.52
3182.00,100.52
3181.00,100.53
3180.00,100.53
3179.00,100.53
3178.00,100.53
3177.00,100.53
3176.00,100.53
3175.00,100.53
3174.00,100.53
3173.00,100.53
3172.00,100.53
3171.00,100.53
3170.00,100.53
3169.00,100.53
3168.00,100.53
3167.00,100.53
3166.00,100.53
3165.00,100.53
3164.00,100.53
3163.00,100.52
3162.00,100.52
3161.00,100.52
3160.00,100.52
3159.00,100.52
3158.00,100.52
3157.00,100.52
3156.00,100.52
3155.00,100.52
3154.00,100.52
3153.00,100.52
3152.00,100.52
3151.00,100.52
3150.00,100.52
3149.00,100.53
3148.00,100.53
3147.00,100.53
3146.00,100.53
3145.00,100.53
3144.00,100.53
3143.00,100.52
3142.00,100.52
3141.00,100.51
3140.00,100.51
3139.00,100.51
3138.00,100.51
3137.00,100.52
3136.00,100.53
3135.00,100.53
3134.00,100.53
3133.00,100.53
3132.00,100.53
3131.00,100.52
3130.00,100.52
3129.00,100.53
3128.00,100.53
3127.00,100.53
3126.00,100.53
3125.00,100.53
3124.00,100.53
3123.00,100.53
3122.00,100.52
3121.00,100.52
3120.00,100.52
3119.00,100.52
3118.00,100.52
3117.00,100.52
3116.00,100.53
3115.00,100.53
3114.00,100.53
3113.00,100.53
3112.00,100.53
3111.00,100.53
3110.00,100.53
3109.00,100.53
3108.00,100.53
3107.00,100.53
3106.00,100.54
3105.00,100.54
3104.00,100.54
3103.00,100.54
3102.00,100.54
3101.00,100.53
3100.00,100.53
3099.00,100.53
3098.00,100.53
3097.00,100.53
3096.00,100.53
3095.00,100.53
3094.00,100.53
3093.00,100.53
3092.00,100.52
3091.00,100.52
3090.00,100.53
3089.00,100.54
3088.00,100.54
3087.00,100.55
3086.00,100.55
3085.00,100.54
3084.00,100.54
3083.00,100.54
3082.00,100.54
3081.00,100.54
3080.00,100.54
3079.00,100.53
3078.00,100.54
3077.00,100.54
3076.00,100.54
