Created as New Dataset,Sample 304 By iruser Date Friday, March 13 2026
cm-1,%T
3260.00,49.65
3259.00,49.67
3258.00,49.69
3257.00,49.70
3256.00,49.72
3255.00,49.75
3254.00,49.77
3253.00,49.80
3252.00,49.83
3251.00,49.85
3250.00,49.88
3249.00,49.91
3248.00,49.94
3247.00,49.98
3246.00,50.02
3245.00,50.06
3244.00,50.09
3243.00,50.13
3242.00,50.17
3241.00,50.21
3240.00,50.26
3239.00,50.30
3238.00,50.35
3237.00,50.39
3236.00,50.44
3235.00,50.49
3234.00,50.54
3233.00,50.59
3232.00,50.66
3231.00,50.72
3230.00,50.78
3229.00,50.85
3228.00,50.91
3227.00,50.98
3226.00,51.05
3225.00,51.12
3224.00,51.19
3223.00,51.26
3222.00,51.33
3221.00,51.41
3220.00,51.48
3219.00,51.57
3218.00,51.65
3217.00,51.74
3216.00,51.83
3215.00,51.91
3214.00,52.00
3213.00,52.08
3212.00,52.17
3211.00,52.26
3210.00,52.36
3209.00,52.46
3208.00,52.57
3207.00,52.67
3206.00,52.78
3205.00,52.88
3204.00,52.99
3203.00,53.09
3202.00,53.20
3201.00,53.31
3200.00,53.42
3199.00,53.53
3198.00,53.64
3197.00,53.76
3196.00,53.88
3195.00,54.01
3194.00,54.13
3193.00,54.25
3192.00,54.37
3191.00,54.49
3190.00,54.61
3189.00,54.75
3188.00,54.88
3187.00,55.01
3186.00,55.15
3185.00,55.28
3184.00,55.42
3183.00,55.56
3182.00,55.70
3181.00,55.84
3180.00,55.99
3179.00,56.13
3178.00,56.28
3177.00,56.42
3176.00,56.57
3175.00,56.72
3174.00,56.87
3173.00,57.02
3172.00,57.17
3171.00,57.32
3170.00,57.48
3169.00,57.64
3168.00,57.81
3167.00,57.97
3166.00,58.13
3165.00,58.29
3164.00,58.45
3163.00,58.62
3162.00,58.79
3161.00,58.96
3160.00,59.12
3159.00,59.29
3158.00,59.46
3157.00,59.63
3156.00,59.80
3155.00,59.97
3154.00,60.14
3153.00,60.32
3152.00,60.49
3151.00,60.67
3150.00,60.85
3149.00,61.03
3148.00,61.22
3147.00,61.41
3146.00,61.59
3145.00,61.77
3144.00,61.95
3143.00,62.13
3142.00,62.31
3141.00,62.49
3140.00,62.68
3139.00,62.86
3138.00,63.05
3137.00,63.25
3136.00,63.44
3135.00,63.64
3134.00,63.83
3133.00,64.02
3132.00,64.20
3131.00,64.39
3130.00,64.57
3129.00,64.77
3128.00,64.97
3127.00,65.16
3126.00,65.36
3125.00,65.55
3124.00,65.74
3123.00,65.93
3122.00,66.11
3121.00,66.30
3120.00,66.50
3119.00,66.69
3118.00,66.89
3117.00,67.08
3116.00,67.28
3115.00,67.47
3114.00,67.67
3113.00,67.87
3112.00,68.07
3111.00,68.27
3110.00,68.47
3109.00,68.66
3108.00,68.86
3107.00,69.06
3106.00,69.26
3105.00,69.46
3104.00,69.66
3103.00,69.86
3102.00,70.05
3101.00,70.24
3100.00,70.44
3099.00,70.63
3098.00,70.83
3097.00,71.03
3096.00,71.22
3095.00,71.42
3094.00,71.61
3093.00,71.80
3092.00,71.99
3091.00,72.18
3090.00,72.37
3089.00,72.57
3088.00,72.77
3087.00,72.96
3086.00,73.15
3085.00,73.34
3084.00,73.52
3083.00,73.71
3082.00,73.90
3081.00,74.09
3080.00,74.28
3079.00,74.46
3078.00,74.65
3077.00,74.84
3076.00,75.03
3075.00,75.21
3074.00,75.40
3073.00,75.59
3072.00,75.78
3071.00,75.96
3070.00,76.15
3069.00,76.33
3068.00,76.50
3067.00,76.68
3066.00,76.86
3065.00,77.04
3064.00,77.21
3063.00,77.39
3062.00,77.57
3061.00,77.75
3060.00,77.93
3059.00,78.10
3058.00,78.28
3057.00,78.45
3056.00,78.62
3055.00,78.79
3054.00,78.95
3053.00,79.12
3052.00,79.28
3051.00,79.45
3050.00,79.62
3049.00,79.78
3048.00,79.94
3047.00,80.11
3046.00,80.26
3045.00,80.42
3044.00,80.58
3043.00,80.74
3042.00,80.90
3041.00,81.05
3040.00,81.21
3039.00,81.36
3038.00,81.51
3037.00,81.66
3036.00,81.81
3035.00,81.96
3034.00,82.10
3033.00,82.25
3032.00,82.39
3031.00,82.53
3030.00,82.67
3029.00,82.81
3028.00,82.94
3027.00,83.07
3026.00,83.21
3025.00,83.34
3024.00,83.47
3023.00,83.59
3022.00,83.71
3021.00,83.82
3020.00,83.94
3019.00,84.05
3018.00,84.17
3017.00,84.28
3016.00,84.38
3015.00,84.49
3014.00,84.59
3013.00,84.68
3012.00,84.78
3011.00,84.86
3010.00,84.95
3009.00,85.03
3008.00,85.10
3007.00,85.18
3006.00,85.25
3005.00,85.31
3004.00,85.37
3003.00,85.43
3002.00,85.47
3001.00,85.52
3000.00,85.56
2999.00,85.59
2998.00,85.62
2997.00,85.64
2996.00,85.65
2995.00,85.66
2994.00,85.66
2993.00,85.66
2992.00,85.64
2991.00,85.62
2990.00,85.60
2989.00,85.57
2988.00,85.53
2987.00,85.50
2986.00,85.46
2985.00,85.42
2984.00,85.38
2983.00,85.34
2982.00,85.29
2981.00,85.24
2980.00,85.19
2979.00,85.13
2978.00,85.08
2977.00,85.02
2976.00,84.97
2975.00,84.91
2974.00,84.84
2973.00,84.78
2972.00,84.72
2971.00,84.66
2970.00,84.59
2969.00,84.52
2968.00,84.45
2967.00,84.37
2966.00,84.28
2965.00,84.19
2964.00,84.08
2963.00,83.97
2962.00,83.84
2961.00,83.70
2960.00,83.55
2959.00,83.40
2958.00,83.24
2957.00,83.07
2956.00,82.90
2955.00,82.72
2954.00,82.54
2953.00,82.36
2952.00,82.17
2951.00,81.99
2950.00,81.80
2949.00,81.61
2948.00,81.43
2947.00,81.26
2946.00,81.09
2945.00,80.94
2944.00,80.79
2943.00,80.64
2942.00,80.51
2941.00,80.39
2940.00,80.28
2939.00,80.20
2938.00,80.12
2937.00,80.06
2936.00,80.02
2935.00,79.98
2934.00,79.96
2933.00,79.95
2932.00,79.95
2931.00,79.97
2930.00,80.00
2929.00,80.04
2928.00,80.08
2927.00,80.14
2926.00,80.21
2925.00,80.28
2924.00,80.36
2923.00,80.43
2922.00,80.51
2921.00,80.58
2920.00,80.66
2919.00,80.73
2918.00,80.81
2917.00,80.88
2916.00,80.96
2915.00,81.03
2914.00,81.09
2913.00,81.15
2912.00,81.21
2911.00,81.26
2910.00,81.31
2909.00,81.35
2908.00,81.39
2907.00,81.43
2906.00,81.46
2905.00,81.48
2904.00,81.51
2903.00,81.52
2902.00,81.54
2901.00,81.55
2900.00,81.56
2899.00,81.56
2898.00,81.56
2897.00,81.56
2896.00,81.57
2895.00,81.57
2894.00,81.58
2893.00,81.58
2892.00,81.58
2891.00,81.59
2890.00,81.60
2889.00,81.61
2888.00,81.64
2887.00,81.67
2886.00,81.70
2885.00,81.75
2884.00,81.81
2883.00,81.88
2882.00,81.96
2881.00,82.05
2880.00,82.16
2879.00,82.27
2878.00,82.38
2877.00,82.51
2876.00,82.64
2875.00,82.77
2874.00,82.91
2873.00,83.05
2872.00,83.19
2871.00,83.33
2870.00,83.47
2869.00,83.62
2868.00,83.76
2867.00,83.91
2866.00,84.05
2865.00,84.19
2864.00,84.33
2863.00,84.47
2862.00,84.60
2861.00,84.73
2860.00,84.86
2859.00,84.99
2858.00,85.11
2857.00,85.24
2856.00,85.37
2855.00,85.49
2854.00,85.62
2853.00,85.74
2852.00,85.86
2851.00,85.98
2850.00,86.10
2849.00,86.22
2848.00,86.34
2847.00,86.46
2846.00,86.58
2845.00,86.70
2844.00,86.81
2843.00,86.92
2842.00,87.04
2841.00,87.15
2840.00,87.26
2839.00,87.37
2838.00,87.48
2837.00,87.58
2836.00,87.69
2835.00,87.79
2834.00,87.89
2833.00,87.99
2832.00,88.09
2831.00,88.18
2830.00,88.27
2829.00,88.37
2828.00,88.45
2827.00,88.54
2826.00,88.62
2825.00,88.71
2824.00,88.79
2823.00,88.88
2822.00,88.97
2821.00,89.05
2820.00,89.13
2819.00,89.21
2818.00,89.29
2817.00,89.37
2816.00,89.44
2815.00,89.51
2814.00,89.58
2813.00,89.65
2812.00,89.72
2811.00,89.79
2810.00,89.86
2809.00,89.92
2808.00,89.99
2807.00,90.06
2806.00,90.12
2805.00,90.19
2804.00,90.25
2803.00,90.31
2802.00,90.37
2801.00,90.43
2800.00,90.48
2799.00,90.54
2798.00,90.59
2797.00,90.64
2796.00,90.70
2795.00,90.76
2794.00,90.82
2793.00,90.87
2792.00,90.93
2791.00,90.98
2790.00,91.02
2789.00,91.07
2788.00,91.11
2787.00,91.16
2786.00,91.20
2785.00,91.25
2784.00,91.30
2783.00,91.34
2782.00,91.39
2781.00,91.43
2780.00,91.47
2779.00,91.51
2778.00,91.56
2777.00,91.60
2776.00,91.64
2775.00,91.68
2774.00,91.72
2773.00,91.75
2772.00,91.79
2771.00,91.83
2770.00,91.87
2769.00,91.90
2768.00,91.93
2767.00,91.96
2766.00,91.99
2765.00,92.03
2764.00,92.06
2763.00,92.09
2762.00,92.13
2761.00,92.15
2760.00,92.18
2759.00,92.21
2758.00,92.24
2757.00,92.27
2756.00,92.30
2755.00,92.32
2754.00,92.35
2753.00,92.37
2752.00,92.40
2751.00,92.42
2750.00,92.45
2749.00,92.47
2748.00,92.49
2747.00,92.50
2746.00,92.52
2745.00,92.54
2744.00,92.56
2743.00,92.58
2742.00,92.61
2741.00,92.62
2740.00,92.64
2739.00,92.66
2738.00,92.68
2737.00,92.71
2736.00,92.73
2735.00,92.75
2734.00,92.76
2733.00,92.78
2732.00,92.80
2731.00,92.81
2730.00,92.83
2729.00,92.84
2728.00,92.86
2727.00,92.87
2726.00,92.89
2725.00,92.91
2724.00,92.92
2723.00,92.94
2722.00,92.96
2721.00,92.98
2720.00,93.00
2719.00,93.02
2718.00,93.05
2717.00,93.07
2716.00,93.09
2715.00,93.12
2714.00,93.14
2713.00,93.16
2712.00,93.19
2711.00,93.21
2710.00,93.23
2709.00,93.24
2708.00,93.26
2707.00,93.28
2706.00,93.31
2705.00,93.33
2704.00,93.35
